person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_loan_status,predicted_loan_status,default_probability,credit_risk_segment
21,36000,RENT,3.0,EDUCATION,B,10000,10.62,0.28,N,3,0,0,0.0904424423363647,Low Risk
27,37000,RENT,4.0,MEDICAL,B,9000,11.11,0.24,N,5,0,0,0.10791492233062834,Low Risk
31,36000,RENT,5.0,HOMEIMPROVEMENT,E,13000,20.3,0.36,Y,5,1,1,0.9874788410829763,High Risk
24,38000,RENT,1.0,MEDICAL,B,2000,11.83,0.05,N,2,0,0,0.11462193447731903,Low Risk
24,51000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3600,7.14,0.07,N,2,0,0,0.07523185326070082,Low Risk
34,92500,RENT,4.0,DEBTCONSOLIDATION,A,13050,7.66,0.14,N,5,0,0,0.03507099743694409,Low Risk
22,30000,MORTGAGE,6.0,VENTURE,C,3200,13.48,0.11,N,4,0,0,0.1262232459953708,Low Risk
31,75000,RENT,0.0,MEDICAL,B,5000,10.75,0.07,N,6,0,0,0.07321074487034611,Low Risk
24,33996,RENT,2.0,HOMEIMPROVEMENT,D,5000,14.96,0.15,N,2,1,1,0.9686482344407408,High Risk
27,24960,RENT,3.0,DEBTCONSOLIDATION,B,10750,10.25,0.43,N,10,1,1,0.9645479663566158,High Risk
24,51600,RENT,8.0,MEDICAL,B,3000,10.65,0.06,N,3,0,0,0.09126598251113716,Low Risk
23,44500,MORTGAGE,4.0,EDUCATION,B,9250,9.62,0.21,N,3,0,0,0.06643833926401801,Low Risk
21,75000,MORTGAGE,5.0,EDUCATION,A,5400,7.29,0.07,N,3,0,0,0.03252604694963366,Low Risk
22,41717,OWN,5.0,VENTURE,B,20000,11.12,0.48,N,4,0,0,0.02059207502458578,Low Risk
38,108000,RENT,6.0,HOMEIMPROVEMENT,C,11000,13.49,0.1,N,12,0,0,0.05643215125711134,Low Risk
26,96000,RENT,4.0,PERSONAL,D,1500,10.99,0.02,Y,2,0,0,0.18114074576025518,Low Risk
24,80000,OWN,8.0,VENTURE,A,12000,7.49,0.15,N,3,0,0,0.0030071935851078077,Low Risk
30,93000,MORTGAGE,6.0,EDUCATION,C,20000,13.49,0.22,N,10,0,0,0.05354695208139791,Low Risk
23,70000,RENT,8.0,DEBTCONSOLIDATION,A,6725,6.62,0.1,N,2,0,0,0.044824548959905675,Low Risk
33,45000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,10800,7.51,0.24,N,8,1,0,0.07028714009518679,Low Risk
42,60000,RENT,3.0,PERSONAL,C,11300,13.61,0.19,Y,14,0,0,0.0643623319442045,Low Risk
25,12996,OWN,1.0,MEDICAL,D,3600,14.59,0.28,N,3,1,1,0.9099210260942854,High Risk
31,85000,RENT,5.0,EDUCATION,C,16000,11.34,0.19,Y,8,0,0,0.058067209793690885,Low Risk
23,45000,RENT,4.0,EDUCATION,B,12000,12.69,0.27,N,4,0,0,0.10018416329020159,Low Risk
40,34560,MORTGAGE,3.0,MEDICAL,B,10000,10.99,0.29,N,12,0,0,0.19817233876487933,Low Risk
32,156600,MORTGAGE,8.0,EDUCATION,B,25000,10.62,0.16,N,8,0,0,0.044609353960921055,Low Risk
36,50000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,6.03,0.2,N,13,0,0,0.047879251193061995,Low Risk
23,58200,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,10.99,0.22,N,2,0,0,0.10372323205231196,Low Risk
23,44004,RENT,0.0,VENTURE,E,12000,16.0,0.27,N,2,1,1,0.7011764682637409,High Risk
22,35000,RENT,1.0,EDUCATION,C,2400,10.99,0.07,Y,2,0,0,0.1018504060117611,Low Risk
23,90000,OWN,7.0,MEDICAL,A,35000,8.9,0.39,N,4,0,0,0.02919122910138744,Low Risk
33,54000,RENT,15.0,DEBTCONSOLIDATION,B,10000,10.99,0.19,N,8,0,0,0.10681505416198901,Low Risk
26,97000,RENT,3.0,EDUCATION,C,21000,10.99,0.22,Y,3,0,0,0.06502161806816109,Low Risk
22,60000,RENT,1.0,EDUCATION,A,6850,7.14,0.11,N,2,0,0,0.029630387918442733,Low Risk
24,64575,RENT,2.0,PERSONAL,A,12000,7.29,0.19,N,4,0,0,0.04063589694633793,Low Risk
30,31000,RENT,7.0,MEDICAL,D,4750,14.84,0.15,N,9,1,1,0.713022440007545,High Risk
27,48500,RENT,1.0,VENTURE,B,17500,12.42,0.36,N,9,1,1,0.966576751720092,High Risk
24,40000,RENT,1.0,MEDICAL,C,3000,14.22,0.07,N,4,0,0,0.17158628118860503,Low Risk
29,72000,MORTGAGE,6.0,EDUCATION,A,10800,6.99,0.15,N,8,0,0,0.03402264606300045,Low Risk
22,46800,RENT,6.0,MEDICAL,C,18000,15.23,0.38,Y,2,1,1,0.9792441073360453,High Risk
23,36500,RENT,2.0,HOMEIMPROVEMENT,D,15000,15.65,0.41,N,3,1,1,0.9977827747234055,High Risk
23,24000,MORTGAGE,5.0,MEDICAL,B,1375,11.11,0.06,N,3,1,0,0.13822156851922088,Low Risk
21,32000,RENT,6.0,MEDICAL,D,12000,10.99,0.38,Y,2,1,1,0.9838810448921903,High Risk
21,30000,RENT,5.0,VENTURE,B,10000,11.99,0.33,N,4,1,1,0.9546955795861658,High Risk
22,31200,RENT,5.0,PERSONAL,C,10000,12.73,0.32,N,4,1,1,0.9700830062047726,High Risk
22,35000,MORTGAGE,6.0,PERSONAL,C,7500,11.34,0.21,Y,2,0,0,0.09425048370542459,Low Risk
27,60000,RENT,4.0,DEBTCONSOLIDATION,B,18500,10.99,0.31,N,5,1,1,0.9672844420380978,High Risk
32,75000,MORTGAGE,3.0,VENTURE,B,10000,10.38,0.13,N,10,0,0,0.022706454492948235,Low Risk
24,102000,MORTGAGE,5.0,EDUCATION,C,12000,15.27,0.12,Y,3,0,0,0.075006946382559,Low Risk
32,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,8.9,0.07,N,6,0,0,0.034576953741956434,Low Risk
22,31193,OWN,0.0,DEBTCONSOLIDATION,D,4000,14.74,0.13,Y,2,0,0,0.3239634301057034,Medium Risk
20,94000,RENT,4.0,EDUCATION,D,5000,16.02,0.05,N,3,0,0,0.260026544342349,Low Risk
29,68000,RENT,1.0,EDUCATION,B,10000,10.65,0.15,N,5,0,0,0.05950805890114403,Low Risk
37,49500,RENT,0.0,MEDICAL,A,10000,7.66,0.2,N,14,0,0,0.05249673355966756,Low Risk
22,75000,MORTGAGE,6.0,EDUCATION,A,5000,7.74,0.07,N,4,0,0,0.03297249112206309,Low Risk
23,29000,RENT,6.0,MEDICAL,D,7750,14.59,0.27,Y,3,1,1,0.7630950454045817,High Risk
26,41000,RENT,3.0,DEBTCONSOLIDATION,C,6600,13.85,0.16,Y,4,0,0,0.12659696975226076,Low Risk
44,61000,RENT,7.0,DEBTCONSOLIDATION,D,10000,14.11,0.16,Y,12,1,1,0.7708517902648455,High Risk
25,50000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,8000,10.0,0.16,N,2,0,0,0.11219292152672494,Low Risk
23,98000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,13.57,0.2,N,4,0,0,0.087464624185583,Low Risk
28,40000,MORTGAGE,6.0,PERSONAL,A,10000,9.32,0.25,N,8,0,0,0.044881877441814266,Low Risk
28,39750,RENT,5.0,EDUCATION,A,7250,8.49,0.18,N,8,0,0,0.047424969088613815,Low Risk
49,50000,MORTGAGE,8.0,PERSONAL,C,15850,14.26,0.32,N,17,0,0,0.2149002434195733,Low Risk
22,49000,RENT,1.0,HOMEIMPROVEMENT,A,10500,9.38,0.21,N,2,1,0,0.22872168172002763,Low Risk
32,45000,MORTGAGE,6.0,PERSONAL,A,15000,7.51,0.33,N,5,0,0,0.10052790273574916,Low Risk
23,50000,MORTGAGE,3.0,VENTURE,C,7000,13.48,0.14,Y,2,0,0,0.0828706230575866,Low Risk
24,42000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,8.59,0.17,N,3,0,0,0.08113598436860993,Low Risk
27,39000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6900,12.87,0.18,N,9,0,0,0.1659400859624409,Low Risk
21,111016,RENT,5.0,PERSONAL,C,12000,13.11,0.11,N,2,0,0,0.050767875559602486,Low Risk
23,45992,MORTGAGE,7.0,VENTURE,A,10000,5.42,0.22,N,3,0,0,0.01700600145972045,Low Risk
25,52000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,24500,6.17,0.47,N,3,0,0,0.1584420068603662,Low Risk
31,61200,RENT,4.0,MEDICAL,A,2500,6.62,0.04,N,10,0,0,0.04902243556161006,Low Risk
21,32000,RENT,3.0,EDUCATION,A,5000,7.68,0.16,N,4,0,0,0.11069201765631748,Low Risk
22,38400,RENT,4.0,EDUCATION,C,4000,12.99,0.1,N,2,0,0,0.09561204435662798,Low Risk
22,33300,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5325,14.59,0.16,N,4,1,1,0.8720617239450563,High Risk
41,71000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000,10.99,0.17,N,15,0,0,0.09204302119084593,Low Risk
26,45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,0.11,N,2,0,0,0.017111894298164326,Low Risk
27,78000,MORTGAGE,1.0,VENTURE,A,5125,8.59,0.07,N,8,0,0,0.02214995695422064,Low Risk
24,67000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12150,10.37,0.18,N,3,0,0,0.08168786919380823,Low Risk
30,19200,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4750,13.61,0.25,Y,8,1,1,0.9515729308870641,High Risk
24,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,10.99,0.16,N,4,0,0,0.1013046062727527,Low Risk
35,40000,OWN,5.0,VENTURE,A,8000,7.66,0.2,N,6,0,0,0.004623229311047825,Low Risk
37,69996,MORTGAGE,10.0,PERSONAL,B,5000,10.99,0.07,N,16,0,0,0.06848207194402244,Low Risk
22,29554,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5775,5.42,0.2,N,3,1,0,0.10869764611740589,Low Risk
39,40800,RENT,4.0,MEDICAL,D,14000,16.0,0.34,Y,17,1,1,0.988719232184143,High Risk
24,88000,RENT,0.0,HOMEIMPROVEMENT,B,14000,9.99,0.16,N,3,0,0,0.07219587751252556,Low Risk
21,27000,RENT,5.0,VENTURE,A,5000,5.42,0.19,N,3,0,0,0.046385242010660424,Low Risk
38,110000,OWN,6.0,VENTURE,C,12000,12.99,0.11,N,11,0,0,0.008993973050974501,Low Risk
23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0.08,N,3,0,0,0.0583398619042852,Low Risk
23,69000,MORTGAGE,0.0,PERSONAL,B,2500,9.64,0.04,N,3,1,0,0.062224817985740366,Low Risk
26,57000,MORTGAGE,10.0,VENTURE,B,2500,11.58,0.04,N,3,0,0,0.04258793799546854,Low Risk
22,27000,RENT,5.0,PERSONAL,B,2925,10.71,0.11,N,4,0,0,0.12588856459971637,Low Risk
27,75000,MORTGAGE,2.0,VENTURE,B,8000,10.95,0.11,N,7,0,0,0.04132951144916939,Low Risk
22,69500,RENT,6.0,DEBTCONSOLIDATION,B,6000,10.65,0.09,N,4,0,0,0.07412733600131095,Low Risk
25,66000,OWN,9.0,PERSONAL,A,15000,7.49,0.23,N,4,0,0,0.011511083504597818,Low Risk
24,72000,MORTGAGE,1.0,VENTURE,B,6000,9.99,0.08,N,2,0,0,0.029430014326718233,Low Risk
30,50000,RENT,3.0,VENTURE,C,4500,13.11,0.09,Y,7,0,0,0.09117240948018489,Low Risk
26,31200,RENT,8.0,PERSONAL,A,5000,8.63,0.16,N,2,0,0,0.12106513471954762,Low Risk
22,70000,MORTGAGE,6.0,VENTURE,B,2000,10.74,0.03,N,2,0,0,0.023376947512992925,Low Risk
36,54996,RENT,4.0,MEDICAL,C,10000,13.47,0.18,N,13,0,0,0.11845179101865451,Low Risk
25,36000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,13750,13.22,0.38,N,4,1,0,0.20116430444773314,Low Risk
24,57000,RENT,1.0,MEDICAL,A,3000,7.88,0.05,N,3,0,0,0.05565858141905377,Low Risk
23,90000,MORTGAGE,1.0,EDUCATION,A,4000,5.42,0.04,N,3,0,0,0.022241067202094456,Low Risk
23,122000,MORTGAGE,5.0,PERSONAL,A,12000,7.29,0.1,N,3,0,0,0.024773380079777342,Low Risk
24,60000,MORTGAGE,2.0,PERSONAL,B,2600,11.49,0.04,N,4,0,0,0.06005641591794711,Low Risk
40,50000,MORTGAGE,5.0,PERSONAL,D,6000,14.96,0.12,N,15,0,0,0.4956952018903088,Medium Risk
24,62400,RENT,8.0,EDUCATION,B,15000,9.45,0.24,N,2,0,0,0.0640680604275484,Low Risk
24,55605,MORTGAGE,8.0,MEDICAL,B,6500,10.99,0.12,N,2,0,0,0.10522090203626895,Low Risk
26,125000,MORTGAGE,3.0,EDUCATION,D,24000,15.28,0.19,Y,4,0,0,0.2412433676991141,Low Risk
23,78000,MORTGAGE,7.0,EDUCATION,A,12400,7.29,0.16,N,3,0,0,0.04174655927068071,Low Risk
21,23004,RENT,5.0,VENTURE,B,1350,9.99,0.06,N,2,0,0,0.05446488816342402,Low Risk
25,150000,RENT,2.0,HOMEIMPROVEMENT,A,8750,7.74,0.06,N,4,0,0,0.03183554406034746,Low Risk
21,21600,RENT,4.0,DEBTCONSOLIDATION,A,6700,6.92,0.31,N,4,1,1,0.9552402061744761,High Risk
26,21600,RENT,9.0,VENTURE,B,7200,10.38,0.33,N,3,1,1,0.9391503077675075,High Risk
41,137004,RENT,0.0,VENTURE,A,5600,8.59,0.04,N,11,0,0,0.015942533168269126,Low Risk
22,24000,RENT,2.0,HOMEIMPROVEMENT,B,6000,12.18,0.25,N,3,1,1,0.7838251903378802,High Risk
28,33996,MORTGAGE,5.0,PERSONAL,A,12000,10.99,0.35,N,8,1,0,0.252964033012277,Low Risk
26,75000,OWN,10.0,EDUCATION,C,7200,10.99,0.1,N,3,0,0,0.01229650948835168,Low Risk
28,47820,OWN,12.0,MEDICAL,A,6000,5.42,0.13,N,9,0,0,0.013765966843556972,Low Risk
24,40000,OWN,4.0,MEDICAL,A,1000,7.37,0.03,N,2,0,0,0.014443135658303435,Low Risk
31,84000,MORTGAGE,2.0,EDUCATION,D,10400,14.96,0.12,N,7,0,0,0.3703024478412742,Medium Risk
25,39996,RENT,2.0,MEDICAL,B,10000,10.99,0.25,N,4,0,0,0.0994083079188129,Low Risk
22,38000,RENT,2.0,MEDICAL,A,18500,7.66,0.49,N,4,1,1,0.9674782076456966,High Risk
39,17721,OWN,0.0,DEBTCONSOLIDATION,C,3975,11.97,0.22,Y,15,1,1,0.827572669958902,High Risk
30,51372,RENT,4.0,MEDICAL,A,4500,6.39,0.09,N,10,0,0,0.053136340708455125,Low Risk
23,143000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24250,14.59,0.17,Y,2,1,1,0.7450356780133078,High Risk
39,150000,MORTGAGE,9.0,EDUCATION,A,30000,8.9,0.2,N,15,0,0,0.03089764513940069,Low Risk
44,36000,RENT,6.0,VENTURE,D,4000,15.2,0.11,N,12,0,0,0.3656953634004699,Medium Risk
27,30000,RENT,2.0,DEBTCONSOLIDATION,B,7000,10.37,0.23,N,7,0,0,0.15840408570172024,Low Risk
27,90000,RENT,2.0,DEBTCONSOLIDATION,C,9000,13.49,0.1,N,7,0,0,0.07095290110490264,Low Risk
22,42000,MORTGAGE,5.0,VENTURE,A,5000,6.99,0.12,N,4,0,0,0.018593063282382857,Low Risk
21,35000,OWN,2.0,VENTURE,C,7200,15.23,0.21,N,4,0,0,0.028260495305261247,Low Risk
45,38268,MORTGAGE,14.0,PERSONAL,B,8400,12.18,0.22,N,11,0,0,0.09140848856990437,Low Risk
32,38300,RENT,4.0,MEDICAL,B,5000,10.25,0.13,N,9,0,0,0.09059174012152403,Low Risk
30,78000,RENT,12.0,PERSONAL,A,7000,6.54,0.09,N,5,0,0,0.047384565758061305,Low Risk
23,21600,MORTGAGE,7.0,EDUCATION,A,2000,6.17,0.09,N,4,0,0,0.0832348690003042,Low Risk
25,52000,RENT,4.0,PERSONAL,B,24000,10.74,0.46,N,2,1,1,0.9662728054559017,High Risk
26,40000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,12000,13.49,0.3,N,2,0,0,0.12535475724950515,Low Risk
32,249996,MORTGAGE,4.0,PERSONAL,C,14000,12.99,0.06,N,8,0,0,0.04804349592591049,Low Risk
24,33600,RENT,0.0,PERSONAL,C,7000,13.61,0.21,Y,4,0,0,0.19417713695456715,Low Risk
24,64000,MORTGAGE,8.0,VENTURE,B,4000,10.0,0.06,N,2,0,0,0.02515125090266538,Low Risk
25,87000,MORTGAGE,4.0,MEDICAL,B,13000,11.26,0.15,N,3,0,0,0.06380027443783619,Low Risk
30,50000,MORTGAGE,0.0,EDUCATION,C,10000,10.99,0.2,N,5,0,0,0.09130122043731383,Low Risk
26,36000,MORTGAGE,10.0,VENTURE,A,9000,5.42,0.25,N,4,0,0,0.019919220031490437,Low Risk
30,120000,MORTGAGE,3.0,EDUCATION,B,8000,10.37,0.07,N,9,0,0,0.03736656341035149,Low Risk
23,100000,MORTGAGE,0.0,VENTURE,A,11000,8.49,0.11,N,2,0,0,0.012325250428894607,Low Risk
50,68000,MORTGAGE,5.0,PERSONAL,B,10000,11.49,0.15,N,13,0,0,0.0680803060972139,Low Risk
26,68004,RENT,10.0,DEBTCONSOLIDATION,D,3500,15.28,0.05,Y,3,1,1,0.8255974163855192,High Risk
23,56400,MORTGAGE,4.0,EDUCATION,B,4000,11.49,0.07,N,4,0,0,0.07967368562921483,Low Risk
21,35000,MORTGAGE,1.0,MEDICAL,A,4950,7.68,0.14,N,4,0,0,0.054735526533321595,Low Risk
25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,9.91,0.29,N,2,0,0,0.11552703998612024,Low Risk
25,32400,RENT,1.0,HOMEIMPROVEMENT,D,17500,15.95,0.54,Y,3,1,1,0.9972348294979461,High Risk
25,68000,RENT,2.0,DEBTCONSOLIDATION,B,13600,10.0,0.2,N,3,0,0,0.07412733600131095,Low Risk
23,74800,MORTGAGE,4.0,MEDICAL,C,8400,14.65,0.1,N,4,1,0,0.14677124341166872,Low Risk
24,50000,RENT,4.0,DEBTCONSOLIDATION,A,14400,10.99,0.29,N,2,0,0,0.0933699624467964,Low Risk
44,140000,OWN,14.0,VENTURE,B,21500,11.83,0.15,N,14,0,0,0.006348374163988325,Low Risk
25,34000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2500,6.03,0.07,N,2,0,0,0.3431289692745012,Medium Risk
27,48996,RENT,3.0,EDUCATION,B,12000,12.53,0.24,N,8,0,0,0.08396666730210813,Low Risk
22,34977,MORTGAGE,5.0,PERSONAL,D,13000,16.0,0.37,N,2,0,1,0.5858144609112377,Medium Risk
39,55000,RENT,0.0,MEDICAL,B,3000,10.2,0.05,N,15,0,0,0.09657556111391678,Low Risk
23,95000,MORTGAGE,7.0,PERSONAL,F,25000,18.78,0.26,N,4,0,0,0.4740334883275427,Medium Risk
30,58000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,5350,9.99,0.09,N,9,0,0,0.08361528399258497,Low Risk
22,140000,MORTGAGE,6.0,EDUCATION,B,10000,10.99,0.07,N,3,0,0,0.041120816560993464,Low Risk
25,48000,RENT,3.0,DEBTCONSOLIDATION,B,2000,10.74,0.04,N,2,0,0,0.08701715342094782,Low Risk
29,90000,MORTGAGE,14.0,EDUCATION,B,10000,10.65,0.11,N,6,0,0,0.03505436388884914,Low Risk
23,24000,RENT,1.0,VENTURE,B,14075,10.99,0.59,N,3,1,1,0.9627282623592981,High Risk
23,45600,RENT,4.0,VENTURE,C,5000,14.22,0.11,N,4,0,0,0.12442401357483932,Low Risk
25,90000,MORTGAGE,9.0,VENTURE,A,20000,6.54,0.22,N,3,0,0,0.010459138007641137,Low Risk
22,100000,MORTGAGE,6.0,EDUCATION,A,15000,7.49,0.15,N,2,0,0,0.023583022183128882,Low Risk
29,75000,MORTGAGE,8.0,PERSONAL,C,12000,13.16,0.16,Y,7,1,0,0.0731850542705615,Low Risk
35,80000,OWN,5.0,VENTURE,D,15000,15.99,0.19,Y,5,0,0,0.018386776720733595,Low Risk
46,60000,MORTGAGE,1.0,EDUCATION,C,5000,11.72,0.08,N,16,0,0,0.060836974288024766,Low Risk
25,33600,RENT,5.0,PERSONAL,A,5075,5.79,0.15,N,2,0,0,0.09712086380193309,Low Risk
35,762000,OWN,8.0,MEDICAL,A,10000,8.94,0.01,N,8,0,0,0.010124087838728445,Low Risk
27,31400,RENT,1.0,MEDICAL,B,3500,11.71,0.11,N,8,0,0,0.16148076375896486,Low Risk
24,42000,MORTGAGE,5.0,PERSONAL,A,19200,7.9,0.46,N,4,0,0,0.12072293038556846,Low Risk
23,48000,OWN,6.0,EDUCATION,B,5000,10.08,0.1,N,4,0,0,0.013440862582241274,Low Risk
27,72900,MORTGAGE,3.0,PERSONAL,D,10000,15.7,0.14,Y,9,0,0,0.3961927327444862,Medium Risk
22,25000,OWN,4.0,VENTURE,A,5000,6.03,0.2,N,3,0,0,0.008690696171481676,Low Risk
32,72500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4000,5.42,0.06,N,10,0,0,0.05009797079063794,Low Risk
21,23040,OWN,1.0,VENTURE,D,5000,10.99,0.22,N,3,0,0,0.039025991587917246,Low Risk
22,58000,RENT,3.0,PERSONAL,B,1800,12.18,0.03,N,2,0,0,0.0889603467785677,Low Risk
29,82600,MORTGAGE,6.0,VENTURE,B,19450,9.91,0.24,N,10,0,0,0.023117607227390747,Low Risk
31,40000,MORTGAGE,5.0,PERSONAL,A,14000,6.03,0.35,N,10,0,0,0.09224515620610764,Low Risk
35,120000,RENT,4.0,HOMEIMPROVEMENT,B,12000,10.99,0.1,N,7,0,0,0.05217906185722226,Low Risk
22,54000,MORTGAGE,6.0,MEDICAL,A,5000,6.03,0.09,N,2,0,0,0.050390189060047004,Low Risk
24,13200,RENT,6.0,VENTURE,D,4000,15.65,0.3,Y,3,1,1,0.876132689562818,High Risk
29,64000,RENT,3.0,DEBTCONSOLIDATION,A,7000,7.51,0.11,N,6,0,0,0.049126727076717384,Low Risk
39,42000,RENT,0.0,PERSONAL,D,11000,13.55,0.26,N,12,1,0,0.48562161958029915,Medium Risk
28,65000,MORTGAGE,12.0,EDUCATION,B,15000,9.99,0.23,N,10,0,0,0.05748743980729544,Low Risk
28,100000,MORTGAGE,13.0,PERSONAL,A,13000,8.59,0.13,N,9,0,0,0.026229928612880416,Low Risk
29,104000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,18000,7.66,0.17,N,7,0,0,0.028527168085503308,Low Risk
27,130000,MORTGAGE,3.0,VENTURE,B,24000,10.99,0.18,N,10,0,0,0.025821053837846466,Low Risk
23,49029,RENT,1.0,MEDICAL,A,9000,10.99,0.18,N,2,1,0,0.06769302553993986,Low Risk
34,85000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,15000,15.99,0.18,Y,9,0,0,0.48904950201173497,Medium Risk
25,116000,RENT,5.0,DEBTCONSOLIDATION,C,10000,14.26,0.09,Y,4,0,0,0.11588484465775149,Low Risk
22,86000,MORTGAGE,4.0,PERSONAL,A,24000,7.51,0.28,N,2,0,0,0.046025014573248445,Low Risk
23,145000,MORTGAGE,0.0,EDUCATION,A,14400,5.79,0.1,N,4,0,0,0.023583022183128882,Low Risk
24,85000,RENT,0.0,MEDICAL,C,15000,13.11,0.18,N,3,0,0,0.081280397376214,Low Risk
25,70000,MORTGAGE,9.0,PERSONAL,B,1000,12.69,0.01,N,2,0,0,0.06848207194402244,Low Risk
25,23040,RENT,0.0,DEBTCONSOLIDATION,C,3200,14.79,0.14,N,2,0,0,0.27879327515856217,Low Risk
21,38000,RENT,5.0,EDUCATION,B,13500,9.91,0.36,N,3,1,1,0.964359391867428,High Risk
25,66420,MORTGAGE,1.0,EDUCATION,B,4000,12.18,0.06,N,2,0,0,0.06877646009538968,Low Risk
22,54000,RENT,1.0,DEBTCONSOLIDATION,A,5000,6.54,0.09,N,3,1,0,0.05115398649422127,Low Risk
25,42500,RENT,0.0,MEDICAL,C,4000,12.99,0.09,N,3,0,0,0.12572138771807725,Low Risk
29,45000,RENT,5.0,MEDICAL,C,2400,10.99,0.05,N,6,0,0,0.11277661182537381,Low Risk
24,69000,RENT,0.0,PERSONAL,E,10000,17.14,0.14,N,4,1,1,0.6983376254573511,High Risk
28,50000,MORTGAGE,8.0,EDUCATION,A,7000,8.59,0.14,N,9,0,0,0.04502818248007263,Low Risk
22,48000,RENT,7.0,PERSONAL,B,7200,12.69,0.15,N,2,0,0,0.08844984804456994,Low Risk
24,24000,RENT,3.0,VENTURE,B,10000,8.7,0.42,N,2,1,1,0.9391503077675075,High Risk
32,29962,RENT,4.0,MEDICAL,B,8000,12.53,0.27,N,7,0,0,0.21042539154918385,Low Risk
22,28000,RENT,6.0,EDUCATION,A,10000,5.42,0.36,N,3,1,1,0.9557600403877831,High Risk
23,42000,RENT,7.0,VENTURE,B,15000,11.83,0.36,N,4,1,1,0.9568898884374484,High Risk
57,40000,RENT,1.0,DEBTCONSOLIDATION,A,15000,8.9,0.38,N,20,1,1,0.9598502792007252,High Risk
22,19200,MORTGAGE,3.0,EDUCATION,D,5000,15.33,0.26,Y,2,1,1,0.8849546186923875,High Risk
35,130000,MORTGAGE,2.0,PERSONAL,B,12000,10.08,0.09,N,7,0,0,0.04146858059745842,Low Risk
25,65000,RENT,3.0,PERSONAL,A,4000,6.62,0.06,N,2,0,0,0.03804202517539235,Low Risk
24,67000,OWN,2.0,MEDICAL,B,16000,12.69,0.24,N,4,0,0,0.018784586529109876,Low Risk
24,60000,MORTGAGE,6.0,PERSONAL,C,2400,13.61,0.04,Y,4,0,0,0.06233937574987449,Low Risk
28,90000,MORTGAGE,0.0,MEDICAL,A,15000,7.88,0.17,N,6,0,0,0.0280038882618835,Low Risk
24,94992,RENT,1.0,EDUCATION,B,12000,11.89,0.13,N,4,0,0,0.04712684336346599,Low Risk
34,67392,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,13.85,0.22,Y,8,1,0,0.1206165365243085,Low Risk
34,53500,RENT,0.0,EDUCATION,A,3200,6.76,0.06,N,5,0,0,0.04749183076429614,Low Risk
33,48000,MORTGAGE,1.0,PERSONAL,D,20000,16.07,0.42,N,10,0,0,0.48361002355177946,Medium Risk
24,52000,MORTGAGE,3.0,VENTURE,A,3500,6.76,0.07,N,3,0,0,0.017111894298164326,Low Risk
33,35000,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.48,0.29,Y,10,0,0,0.14233237255217437,Low Risk
24,130000,MORTGAGE,8.0,EDUCATION,A,18500,10.99,0.14,N,2,0,0,0.02848963657648496,Low Risk
23,25000,RENT,0.0,DEBTCONSOLIDATION,A,5000,6.91,0.2,N,3,0,0,0.10202442695837954,Low Risk
22,98000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,9000,9.63,0.09,N,2,1,0,0.029970610989269314,Low Risk
30,75000,RENT,0.0,EDUCATION,A,16000,8.9,0.21,N,10,0,0,0.04071266534539662,Low Risk
33,94000,RENT,4.0,HOMEIMPROVEMENT,B,7000,11.49,0.07,N,10,0,0,0.05217906185722226,Low Risk
24,17616,RENT,4.0,VENTURE,B,2000,10.37,0.11,N,2,0,0,0.19310045482843424,Low Risk
22,48888,RENT,1.0,PERSONAL,C,18400,13.16,0.38,N,2,1,1,0.9739341783023622,High Risk
